season,deputy_id,deputy_name,vist_rank,golos_rank,zakon_rank,allIn_rank,party_name_clean,days,times
6,99111844,Ильтяков Александр Владимирович,2,5,2,4,единая россия,1749,1
6,99111845,Ильясов Радик Сабитович,1,5,5,4,единая россия,1749,1
6,99111846,Ищенко Антон Анатольевич,5,3,2,4,лдпр,1749,1
6,99111848,Казаков Алексей Валерьевич,3,4,2,3,справедливая россия,1749,1
6,99111849,Калюжный Руслан Валерьевич,1,3,2,2,лдпр,1749,1
6,99111850,Каминский Александр Викторович,2,5,3,4,единая россия,1749,1
6,99111852,Каргинов Сергей Генрихович,3,3,2,3,лдпр,1749,1
6,99111854,Карпов Анатолий Евгеньевич,2,5,3,4,единая россия,1749,1
6,99111855,Качкаев Павел Рюрикович,3,5,3,5,единая россия,1749,1
6,99111856,Климов Виктор Владимирович,3,5,3,4,единая россия,1749,1
6,99111857,Кнышов Алексей Владимирович,1,5,2,3,единая россия,306,1
6,99111859,Когогина Альфия Гумаровна,3,5,4,5,единая россия,1749,1
6,99111860,Кожевникова Мария Александровна,2,5,4,4,единая россия,1749,1
6,99111862,Колесник Андрей Иванович,2,5,2,4,единая россия,1749,1
6,99111863,Коньков Дмитрий Сергеевич,2,5,2,4,единая россия,926,1
6,99111864,Костунов Илья Евгеньевич,2,5,3,4,единая россия,1749,1
6,99111865,Кочиев Роберт Иванович,1,3,1,2,кпрф,1749,1
6,99111866,Кретов Александр Владимирович,1,5,3,3,единая россия,1749,1
6,99111867,Кривоносов Сергей Владимирович,3,5,3,4,единая россия,1749,1
6,99111868,Кропачев Александр Сергеевич,3,3,2,3,лдпр,1749,1
